feature_type,hour,dow,month,1,Billet Yard,Billet Yard Left,Coil Yard,Coil Yard Camera-2,DISHPATCH GATE,ECR6 SBL,Finishing Stand,Furnace Oil Reading,Junk Yard,Mukandsumi,Mukansumi,NDT,PSM,SBL DUMPING YARD,SBL Loading,SBL MTA Desk,Utility Back Right,Utility Road Left,default
Camera Fault,3,2,2,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.443478261,0.4,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652
Camera Fault,3,2,3,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.428571429,0.386554622,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.025210084,0.025210084,0.008403361
Camera Fault,3,2,6,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.739726027,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863
Camera Fault,3,2,11,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.464912281,0.377192982,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193
Camera Fault,3,3,2,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.703125,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Camera Fault,3,3,6,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.419354839,0.435483871,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516
Camera Fault,3,3,9,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.728571429,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
Camera Fault,3,3,11,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.698412698,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016
Camera Fault,3,4,4,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.724637681,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754
Camera Fault,3,4,6,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.707692308,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615
Camera Fault,3,4,7,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.739726027,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863
Camera Fault,3,4,9,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.415254237,0.43220339,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576
Camera Fault,3,4,12,0.007751938,0.007751938,0.007751938,0.007751938,0.007751938,0.007751938,0.007751938,0.007751938,0.418604651,0.418604651,0.007751938,0.007751938,0.007751938,0.007751938,0.007751938,0.007751938,0.007751938,0.023255814,0.015503876,0.007751938
Camera Fault,3,5,1,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.095238095,0.047619048,0.047619048
Camera Fault,3,5,3,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.08,0.04,0.08,0.04,0.04,0.04,0.04,0.08,0.04,0.04,0.04,0.04,0.08
Camera Fault,3,5,4,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.43697479,0.411764706,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361
Camera Fault,3,5,7,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.440677966,0.406779661,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576
Camera Fault,3,5,10,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.743243243,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514
Camera Fault,3,5,12,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
Camera Fault,3,6,1,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.442622951,0.409836066,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721
Camera Fault,3,6,4,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.698412698,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016
Camera Fault,3,6,5,0.005813953,0.005813953,0.005813953,0.005813953,0.005813953,0.005813953,0.273255814,0.005813953,0.005813953,0.313953488,0.005813953,0.005813953,0.005813953,0.005813953,0.005813953,0.313953488,0.005813953,0.005813953,0.005813953,0.005813953
Camera Fault,3,6,7,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
Camera Fault,3,6,10,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.426229508,0.426229508,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721
Camera Fault,4,0,1,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.707692308,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615
Camera Fault,4,0,5,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.385964912,0.456140351,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193
Camera Fault,4,0,8,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.732394366,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507
Camera Fault,4,0,10,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.716216216,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.027027027,0.027027027,0.013513514
Camera Fault,4,1,3,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.317073171,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.006097561,0.317073171,0.262195122,0.006097561
Camera Fault,4,1,5,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.672413793,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379
Camera Fault,4,1,8,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.414634146,0.43902439,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081
Camera Fault,4,1,11,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.654320988,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.074074074,0.061728395,0.012345679
Camera Fault,4,2,2,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.427419355,0.427419355,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516
Camera Fault,4,2,3,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.424,0.368,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.04,0.04,0.008
Camera Fault,4,2,6,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.724637681,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754
Camera Fault,4,2,11,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.426229508,0.426229508,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721
Camera Fault,4,3,2,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.712121212,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515
Camera Fault,4,3,6,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.434782609,0.408695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652
Camera Fault,4,3,9,0.012820513,0.012820513,0.012820513,0.012820513,0.012820513,0.012820513,0.012820513,0.012820513,0.012820513,0.705128205,0.012820513,0.012820513,0.012820513,0.012820513,0.012820513,0.012820513,0.012820513,0.038461538,0.038461538,0.012820513
Camera Fault,4,3,11,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.71641791,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373
Camera Fault,4,4,4,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.736111111,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889
Camera Fault,4,4,6,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.707692308,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615
Camera Fault,4,4,7,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.716216216,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.027027027,0.027027027,0.013513514
Camera Fault,4,4,9,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.414634146,0.43902439,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081
Camera Fault,4,4,12,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.383458647,0.383458647,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.060150376,0.052631579,0.007518797
Camera Fault,4,5,4,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.408695652,0.434782609,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652
Camera Fault,4,5,7,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.415254237,0.43220339,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576
Camera Fault,4,5,8,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545
Camera Fault,4,5,10,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.732394366,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507
Camera Fault,4,5,12,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.68852459,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443
Camera Fault,4,6,1,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.4,0.45,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333
Camera Fault,4,6,4,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.660714286,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143
Camera Fault,4,6,5,0.005813953,0.005813953,0.005813953,0.005813953,0.005813953,0.005813953,0.284883721,0.005813953,0.005813953,0.308139535,0.005813953,0.005813953,0.005813953,0.005813953,0.005813953,0.308139535,0.005813953,0.005813953,0.005813953,0.005813953
Camera Fault,4,6,7,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.720588235,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882
Camera Fault,4,6,10,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.425,0.425,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333
Camera Fault,5,0,1,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.703125,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Camera Fault,5,0,5,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.418032787,0.43442623,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721,0.008196721
Camera Fault,5,0,8,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.724637681,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754
Camera Fault,5,0,10,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.705882353,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.029411765,0.014705882,0.014705882
Camera Fault,5,1,3,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.654320988,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.061728395,0.074074074,0.012345679
Camera Fault,5,1,5,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
Camera Fault,5,1,8,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.446280992,0.380165289,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.024793388,0.016528926,0.008264463
Camera Fault,5,1,11,0.012658228,0.012658228,0.012658228,0.012658228,0.012658228,0.012658228,0.012658228,0.012658228,0.012658228,0.658227848,0.012658228,0.012658228,0.012658228,0.012658228,0.012658228,0.012658228,0.012658228,0.063291139,0.063291139,0.012658228
Camera Fault,5,2,2,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.421875,0.421875,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.0078125,0.015625,0.015625,0.0078125
Camera Fault,5,2,3,0.007633588,0.007633588,0.007633588,0.007633588,0.007633588,0.007633588,0.007633588,0.007633588,0.396946565,0.374045802,0.007633588,0.007633588,0.007633588,0.007633588,0.007633588,0.007633588,0.007633588,0.061068702,0.045801527,0.007633588
Camera Fault,5,2,6,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.739726027,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863,0.01369863
Camera Fault,5,2,11,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.427419355,0.427419355,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516
Camera Fault,5,3,2,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.703125,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Camera Fault,5,3,6,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009,0.41025641,0.435897436,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009,0.008547009
Camera Fault,5,3,9,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.707692308,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615
Camera Fault,5,3,11,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.71641791,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373
Camera Fault,5,4,4,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.736111111,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889
Camera Fault,5,4,6,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.736111111,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889
Camera Fault,5,4,7,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.736111111,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889
Camera Fault,5,4,9,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.427419355,0.427419355,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516
Camera Fault,5,4,12,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.420634921,0.412698413,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.023809524,0.015873016,0.007936508
Camera Fault,5,5,4,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.411764706,0.43697479,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361
